Conventions, G, BADC-CSV,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
title, G," ""Annual meteorology since 1988 at the Bush Cabin", UKCEH Edinburgh, Bush Estate, Penicuik, Midlothian," EH26 0QB""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
creator, G," ""Mhairi Coyle"""," ""UK Centre for Ecology and Hydrology"""," ""mcoy@ceh.ac.uk""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
observation_station, G, Bush Cabin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feature_type, G, Land surface meteorology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/11/2024 20:00,202411062000,0.02,1,12.59,001,12.37,001,12.37,001,92.7,001,92.8,1,00.00,001,00.00,001,99.50,001,100.60,001,272.1,001,02.08,001,,
06/11/2024 20:30,202411062030,0.02,1,12.52,001,12.29,001,12.33,001,93.5,001,93.4,1,00.00,001,00.00,001,99.50,001,100.60,001,265.3,001,02.15,001,,
06/11/2024 21:00,202411062100,0.02,1,12.54,001,12.33,001,12.36,001,94,001,93.6,1,00.00,001,00.00,001,99.50,001,100.60,001,260.6,001,02.31,001,,
06/11/2024 21:30,202411062130,0.02,1,12.56,001,12.36,001,12.38,001,93.8,001,93.4,1,00.00,001,00.00,001,99.50,001,100.60,001,261.7,001,02.28,001,,
06/11/2024 22:00,202411062200,0.02,1,12.56,001,12.35,001,12.4,001,93.9,001,93.4,1,00.00,001,00.00,001,99.50,001,100.70,001,256.9,001,02.04,001,,
06/11/2024 22:30,202411062230,0.02,1,12.53,001,12.30,001,12.4,001,95.2,001,94,1,00.00,001,00.00,001,99.50,001,100.60,001,254.9,001,02.05,001,,
06/11/2024 23:00,202411062300,0.02,1,12.47,001,12.24,001,12.31,001,98.7,001,94.9,1,00.00,001,00.00,001,99.50,001,100.60,001,262.4,001,02.12,001,,
06/11/2024 23:30,202411062330,0.02,1,12.54,001,12.33,001,12.3,001,100,102,94.9,1,00.00,001,00.00,001,99.50,001,100.60,001,263.4,001,02.31,001,,
07/11/2024 00:00,202411070000,0.02,1,12.55,001,12.35,001,12.32,001,99.6,001,94.2,1,00.00,001,00.00,001,99.50,001,100.60,001,261.6,001,02.03,001,,
07/11/2024 00:30,202411070030,0.02,1,12.55,001,12.33,001,12.38,001,99.5,001,94.1,1,00.00,001,00.00,001,99.50,001,100.60,001,258.9,001,01.85,001,,
07/11/2024 01:00,202411070100,0.02,1,12.49,001,12.26,001,12.3,001,100,001,94.5,1,00.00,001,00.00,001,99.50,001,100.60,001,253.5,001,01.55,001,,
07/11/2024 01:30,202411070130,0.02,1,12.42,001,12.18,001,12.27,001,100,102,95.3,1,00.00,001,00.00,001,99.50,001,100.60,001,257.4,001,01.69,001,,
07/11/2024 02:00,202411070200,0.02,1,12.33,001,12.09,001,12.14,001,100,102,96,1,00.00,001,00.00,001,99.50,001,100.60,001,262.4,001,01.70,001,,
07/11/2024 02:30,202411070230,0.02,1,12.32,001,12.10,001,12.1,001,100,102,96.1,1,00.00,001,00.00,001,99.50,001,100.60,001,262.7,001,02.02,001,,
07/11/2024 03:00,202411070300,0.02,1,12.31,001,12.10,001,12.1,001,100,102,96,1,00.00,001,00.00,001,99.50,001,100.60,001,263.4,001,02.00,001,,
07/11/2024 03:30,202411070330,0.02,1,12.31,001,12.09,001,12.1,001,100,102,95.9,1,00.00,001,00.00,001,99.40,001,100.50,001,274.9,001,01.66,001,,
07/11/2024 04:00,202411070400,0.02,1,12.36,001,12.13,001,12.1,001,100,102,95.7,1,00.00,001,00.00,001,99.40,001,100.50,001,296.7,001,01.73,001,,
07/11/2024 04:30,202411070430,0.02,1,12.49,001,12.28,001,12.2,001,100,102,94.8,1,00.00,001,00.00,001,99.40,001,100.50,001,297.6,001,01.54,001,,
07/11/2024 05:00,202411070500,0.02,1,12.63,001,12.42,001,12.36,001,98.9,001,93.5,1,00.00,001,00.00,001,99.40,001,100.50,001,294.8,001,01.36,001,,
07/11/2024 05:30,202411070530,0.02,1,12.67,001,12.44,001,12.4,001,97,001,92.2,1,00.00,001,00.00,001,99.40,001,100.50,001,293,001,01.20,001,,
07/11/2024 06:00,202411070600,0.02,1,12.63,001,12.36,001,12.4,001,96.7,001,91.9,1,00.00,001,00.00,001,99.40,001,100.50,001,292.6,001,00.90,001,,
07/11/2024 06:30,202411070630,0.02,1,12.57,001,12.28,001,12.31,001,96.4,001,91.7,1,00.00,001,00.00,001,99.40,001,100.50,001,283.6,001,00.75,001,,
07/11/2024 07:00,202411070700,0.02,1,12.51,001,12.09,001,12.16,001,96.5,001,92.1,1,00.00,001,00.00,001,99.40,001,100.50,001,100.4,001,00.28,001,,
07/11/2024 07:30,202411070730,0.02,1,12.28,001,11.81,001,11.94,001,96.8,001,92.8,1,00.00,001,00.00,001,99.40,001,100.50,001,95.6,001,00.33,001,,
07/11/2024 08:00,202411070800,17.83,1,11.64,001,11.07,001,11.28,001,97.8,001,94.6,1,00.00,001,00.00,001,99.40,001,100.50,001,140.9,001,00.41,001,,
07/11/2024 08:30,202411070830,78.89,1,11.05,001,10.62,001,10.59,001,100,102,96.4,1,00.00,001,00.00,001,99.40,001,100.50,001,37.58,001,00.44,001,,
07/11/2024 09:00,202411070900,172.7,1,11.90,001,11.82,001,11.35,001,100,102,96.4,1,00.00,001,00.00,001,99.30,001,100.50,001,86.9,001,00.53,001,,
07/11/2024 09:30,202411070930,259.4,1,12.79,001,14.22,001,12.04,001,94.3,001,90.9,1,00.00,001,00.00,001,99.30,001,100.50,001,146.3,001,00.37,001,,
07/11/2024 10:00,202411071000,307.6,1,13.47,001,13.88,001,13.02,001,82.7,001,83.3,1,00.00,001,00.00,001,99.30,001,100.50,001,241.9,001,00.67,001,,
07/11/2024 10:30,202411071030,73.48,1,12.48,001,12.25,001,12.44,001,85.1,001,83.5,1,00.00,001,00.00,001,99.30,001,100.50,001,273,001,02.32,001,,
07/11/2024 11:00,202411071100,281.3,1,11.77,001,11.58,001,11.54,001,87.1,001,86.7,1,00.00,001,00.00,001,99.30,001,100.50,001,286.8,001,02.53,001,,
07/11/2024 11:30,202411071130,160.1,1,11.43,001,11.26,001,11.28,001,87.6,001,87.1,1,00.00,001,00.00,001,99.30,001,100.40,001,259.3,001,02.80,001,,
07/11/2024 12:00,202411071200,98.1,1,11.48,001,11.31,001,11.25,001,86.8,001,86.5,1,00.00,001,00.00,001,99.30,001,100.40,001,259.5,001,01.99,001,,
07/11/2024 12:30,202411071230,89.6,1,11.25,001,11.06,001,11.08,001,87.1,001,86.6,1,00.00,001,00.00,001,99.30,001,100.40,001,257.6,001,02.12,001,,
07/11/2024 13:00,202411071300,84.8,1,11.31,001,11.12,001,11.1,001,87.1,001,86.8,1,00.00,001,00.00,001,99.30,001,100.40,001,252,001,01.87,001,,
07/11/2024 13:30,202411071330,62.66,1,11.20,001,11.00,001,11.01,001,87,001,86.4,1,00.00,001,00.00,001,99.30,001,100.40,001,252.9,001,02.09,001,,
07/11/2024 14:00,202411071400,44.35,1,11.14,001,10.96,001,10.94,001,86.8,001,86.4,1,00.00,001,00.00,001,99.30,001,100.40,001,261.3,001,02.11,001,,
07/11/2024 14:30,202411071430,35.34,1,11.29,001,11.07,001,11.06,001,86.1,001,85.7,1,00.00,001,00.00,001,99.30,001,100.40,001,262.4,001,01.43,001,,
07/11/2024 15:00,202411071500,26.87,1,11.02,001,10.82,001,10.86,001,86,001,85.3,1,00.00,001,00.00,001,99.30,001,100.40,001,251.1,001,01.90,001,,
07/11/2024 15:30,202411071530,22.38,1,11.02,001,10.80,001,10.8,001,85.8,001,85.2,1,00.00,001,00.00,001,99.30,001,100.40,001,255,001,01.46,001,,
07/11/2024 16:00,202411071600,6.767,1,11.02,001,10.76,001,10.8,001,85.8,001,85.2,1,00.00,001,00.00,001,99.20,001,100.40,001,264.8,001,01.03,001,,
07/11/2024 16:30,202411071630,0.02,1,10.59,001,10.35,001,10.39,001,86.7,001,86.2,1,00.00,001,00.00,001,99.20,001,100.40,001,295.2,001,01.61,001,,
07/11/2024 17:00,202411071700,0.02,1,10.50,001,10.24,001,10.26,001,86.4,001,86.2,1,00.00,001,00.00,001,99.30,001,100.40,001,291.5,001,01.04,001,,
07/11/2024 17:30,202411071730,0.02,1,10.47,001,10.12,001,10.16,001,86.6,001,86.6,1,00.00,001,00.00,001,99.30,001,100.40,001,183,001,00.61,001,,
07/11/2024 18:00,202411071800,0.02,1,10.36,001,10.10,001,10.14,001,86.8,001,86.6,1,00.00,001,00.00,001,99.30,001,100.40,001,253,001,01.03,001,,
07/11/2024 18:30,202411071830,0.02,1,10.32,001,10.01,001,10.1,001,87.3,001,87.1,1,00.00,001,00.00,001,99.30,001,100.40,001,224.7,001,00.65,001,,
07/11/2024 19:00,202411071900,0.02,1,10.19,001,09.88,001,10,001,88.1,001,87.8,1,00.00,001,00.00,001,99.30,001,100.40,001,233.9,001,00.55,001,,
07/11/2024 19:30,202411071930,0.02,1,10.19,001,09.86,001,9.96,001,88.2,001,88.1,1,00.00,001,00.00,001,99.30,001,100.40,001,213.7,001,00.52,001,,
07/11/2024 20:00,202411072000,0.02,1,10.16,001,09.84,001,9.9,001,88.4,001,88.5,1,00.00,001,00.00,001,99.30,001,100.40,001,227.2,001,00.60,001,,
07/11/2024 20:30,202411072030,0.02,1,10.14,001,09.82,001,9.9,001,88.7,001,88.7,1,00.00,001,00.00,001,99.30,001,100.40,001,227,001,00.52,001,,
07/11/2024 21:00,202411072100,0.02,1,10.12,001,09.80,001,9.9,001,88.9,001,88.9,1,00.00,001,00.00,001,99.30,001,100.40,001,248,001,00.53,001,,
07/11/2024 21:30,202411072130,0.02,1,10.06,001,09.77,001,9.88,001,89.3,001,89.2,1,00.00,001,00.00,001,99.30,001,100.40,001,237.4,001,00.82,001,,
07/11/2024 22:00,202411072200,0.02,1,09.97,001,09.73,001,9.75,001,89.1,001,89,1,00.00,001,00.00,001,99.30,001,100.40,001,246.3,001,01.34,001,,
07/11/2024 22:30,202411072230,0.02,1,09.87,001,09.62,001,9.68,001,89.4,001,89.3,1,00.00,001,00.00,001,99.30,001,100.40,001,250.5,001,00.93,001,,
07/11/2024 23:00,202411072300,0.02,1,09.77,001,09.49,001,9.59,001,89.8,001,89.9,1,00.00,001,00.00,001,99.30,001,100.40,001,230,001,00.77,001,,
07/11/2024 23:30,202411072330,0.02,1,09.72,001,09.38,001,9.49,001,89.9,001,90.3,1,00.00,001,00.00,001,99.30,001,100.40,001,174.3,001,00.41,001,,
08/11/2024 00:00,202411080000,0.02,1,09.53,001,09.21,001,9.32,001,90.3,001,90.9,1,00.00,001,00.00,001,99.30,001,100.40,001,231,001,00.63,001,,
08/11/2024 00:30,202411080030,0.02,1,09.39,001,09.10,001,9.2,001,90.6,001,90.9,1,00.00,001,00.00,001,99.30,001,100.40,001,251.1,001,00.61,001,,
08/11/2024 01:00,202411080100,0.02,1,09.37,001,09.06,001,9.19,001,90.7,001,90.9,1,00.00,001,00.00,001,99.30,001,100.40,001,229.5,001,00.54,001,,
08/11/2024 01:30,202411080130,0.02,1,09.20,001,08.90,001,9.01,001,91.2,001,91.6,1,00.00,001,00.00,001,99.30,001,100.40,001,218.3,001,00.67,001,,
08/11/2024 02:00,202411080200,0.02,1,09.00,001,08.70,001,8.85,001,92.3,001,92.5,1,00.00,001,00.00,001,99.20,001,100.40,001,203.8,001,00.67,001,,
08/11/2024 02:30,202411080230,0.02,1,08.88,001,08.56,001,8.71,001,93,001,93.3,1,00.00,001,00.00,001,99.20,001,100.30,001,207.6,001,00.52,001,,
08/11/2024 03:00,202411080300,0.02,1,08.67,001,08.41,001,8.55,001,93.9,001,93.5,1,00.00,001,00.00,001,99.20,001,100.30,001,250.1,001,01.04,001,,
08/11/2024 03:30,202411080330,0.02,1,08.48,001,08.22,001,8.36,001,96,001,94.3,1,00.00,001,00.00,001,99.20,001,100.30,001,256.3,001,00.92,001,,
08/11/2024 04:00,202411080400,0.02,1,08.35,001,08.07,001,8.22,001,98.9,001,95.2,1,00.00,001,00.00,001,99.20,001,100.30,001,248.4,001,00.81,001,,
08/11/2024 04:30,202411080430,0.02,1,08.32,001,08.06,001,8.13,001,99.8,001,95.4,1,00.00,001,00.00,001,99.20,001,100.30,001,255.8,001,01.10,001,,
08/11/2024 05:00,202411080500,0.02,1,08.33,001,08.12,001,8.12,001,99.6,001,95.3,1,00.00,001,00.00,001,99.20,001,100.30,001,263.7,001,01.36,001,,
08/11/2024 05:30,202411080530,0.02,1,08.30,001,08.07,001,8.1,001,99.5,001,95.5,1,00.00,001,00.00,001,99.20,001,100.30,001,264.1,001,01.05,001,,
08/11/2024 06:00,202411080600,0.02,1,08.29,001,08.04,001,8.1,001,99.4,001,95.4,1,00.00,001,00.00,001,99.20,001,100.30,001,260.3,001,00.79,001,,
08/11/2024 06:30,202411080630,0.02,1,08.28,001,08.00,001,8.1,001,99.3,001,95.4,1,00.00,001,00.00,001,99.20,001,100.30,001,263.2,001,00.54,001,,
08/11/2024 07:00,202411080700,0.02,1,08.30,001,07.99,001,8.1,001,99.3,001,95.4,1,00.00,001,00.00,001,99.20,001,100.30,001,284.2,001,00.35,001,,
08/11/2024 07:30,202411080730,0.02,1,08.20,001,07.93,001,8.01,001,99.5,001,95.2,1,00.00,001,00.00,001,99.20,001,100.30,001,255.9,001,00.72,001,,
08/11/2024 08:00,202411080800,3.063,1,08.17,001,07.86,001,7.983,001,99.5,001,95.1,1,00.00,001,00.00,001,99.20,001,100.30,001,199.6,001,00.43,001,,
08/11/2024 08:30,202411080830,9.83,1,08.13,001,07.84,001,7.946,001,99.4,001,95.1,1,00.00,001,00.00,001,99.20,001,100.30,001,197.4,001,00.72,001,,
08/11/2024 09:00,202411080900,21.9,1,08.07,001,07.83,001,7.9,001,99.3,001,95.2,1,00.00,001,00.00,001,99.20,001,100.30,001,242.9,001,00.82,001,,
08/11/2024 09:30,202411080930,29.44,1,08.09,001,07.85,001,7.878,001,98.9,001,94.5,1,00.00,001,00.00,001,99.20,001,100.30,001,194.8,001,00.79,001,,
08/11/2024 10:00,202411081000,43.77,1,08.14,001,07.93,001,7.881,001,97.6,001,93.8,1,00.00,001,00.00,001,99.20,001,100.30,001,211.6,001,00.79,001,,
08/11/2024 10:30,202411081030,67.47,1,08.23,001,08.05,001,8.01,001,95,001,92.3,1,00.00,001,00.00,001,99.20,001,100.30,001,200.5,001,01.12,001,,
08/11/2024 11:00,202411081100,91.9,1,08.16,001,08.00,001,7.923,001,92.7,001,91.2,1,00.00,001,00.00,001,99.20,001,100.30,001,192,001,01.18,001,,
08/11/2024 11:30,202411081130,111,1,08.40,001,08.21,001,8.17,001,91,001,90.3,1,00.00,001,00.00,001,99.10,001,100.20,001,249.1,001,00.84,001,,
08/11/2024 12:00,202411081200,102.3,1,08.55,001,08.34,001,8.32,001,89.6,001,88.9,1,00.00,001,00.00,001,99.10,001,100.20,001,307.7,001,00.71,001,,
08/11/2024 12:30,202411081230,82.8,1,08.80,001,08.59,001,8.53,001,88.8,001,88.2,1,00.00,001,00.00,001,99.10,001,100.20,001,119.9,001,00.40,001,,
08/11/2024 13:00,202411081300,75.17,1,08.89,001,08.66,001,8.63,001,87.9,001,87.5,1,00.00,001,00.00,001,99.10,001,100.20,001,171,001,00.56,001,,
08/11/2024 13:30,202411081330,100.2,1,09.06,001,08.81,001,8.8,001,86.9,001,86.6,1,00.00,001,00.00,001,99.10,001,100.20,001,196.6,001,00.56,001,,
08/11/2024 14:00,202411081400,87,1,09.03,001,08.82,001,8.81,001,86.6,001,86.1,1,00.00,001,00.00,001,99.00,001,100.20,001,263.7,001,00.89,001,,
08/11/2024 14:30,202411081430,49.66,1,09.09,001,08.85,001,8.87,001,86.4,001,85.8,1,00.00,001,00.00,001,99.00,001,100.10,001,72.69,001,00.64,001,,
08/11/2024 15:00,202411081500,28.38,1,09.11,001,08.86,001,8.83,001,86.7,001,86.5,1,00.00,001,00.00,001,99.00,001,100.20,001,65.24,001,00.62,001,,
08/11/2024 15:30,202411081530,16.56,1,09.01,001,08.74,001,8.72,001,87.6,001,87.8,1,00.00,001,00.00,001,99.00,001,100.20,001,54.05,001,00.81,001,,
08/11/2024 16:00,202411081600,8.65,1,09.04,001,08.72,001,8.74,001,88,001,88.6,1,00.00,001,00.00,001,99.00,001,100.10,001,7.127,001,00.37,001,,
08/11/2024 16:30,202411081630,0.02,1,08.92,001,08.61,001,8.71,001,87.9,001,87.9,1,00.00,001,00.00,001,99.00,001,100.20,001,312.7,001,00.58,001,,
08/11/2024 17:00,202411081700,0.02,1,08.83,001,08.53,001,8.63,001,88.1,001,87.7,1,00.00,001,00.00,001,99.00,001,100.20,001,285.3,001,00.61,001,,
08/11/2024 17:30,202411081730,0.02,1,08.66,001,08.38,001,8.47,001,88.3,001,87.9,1,00.00,001,00.00,001,99.10,001,100.20,001,293.6,001,00.76,001,,
08/11/2024 18:00,202411081800,0.02,1,08.53,001,08.21,001,8.32,001,88.2,001,88,1,00.00,001,00.00,001,99.10,001,100.20,001,305.5,001,00.50,001,,
08/11/2024 18:30,202411081830,0.02,1,08.41,001,08.13,001,8.09,001,85.4,001,85.6,1,00.00,001,00.00,001,99.00,001,100.20,001,318,001,00.38,001,,
08/11/2024 19:00,202411081900,0.02,1,08.11,001,07.78,001,8.02,001,86.5,001,85.6,1,00.00,001,00.00,001,99.00,001,100.20,001,223.3,001,00.71,001,,
08/11/2024 19:30,202411081930,0.02,1,07.73,001,07.46,001,7.656,001,87.9,001,87.1,1,00.00,001,00.00,001,99.00,001,100.20,001,249.9,001,00.83,001,,
08/11/2024 20:00,202411082000,0.02,1,07.51,001,07.23,001,7.419,001,88.2,001,87.7,1,00.00,001,00.00,001,99.00,001,100.20,001,250.7,001,00.73,001,,
08/11/2024 20:30,202411082030,0.02,1,07.34,001,07.08,001,7.186,001,88.4,001,88.1,1,00.00,001,00.00,001,99.00,001,100.20,001,264,001,00.68,001,,
08/11/2024 21:00,202411082100,0.02,1,07.17,001,06.90,001,7.063,001,88.7,001,88.1,1,00.00,001,00.00,001,99.00,001,100.20,001,244.2,001,00.74,001,,
08/11/2024 21:30,202411082130,0.02,1,06.97,001,06.71,001,6.837,001,88.7,001,88.2,1,00.00,001,00.00,001,99.00,001,100.20,001,243.3,001,00.68,001,,
08/11/2024 22:00,202411082200,0.02,1,06.85,001,06.57,001,6.739,001,88.7,001,88.2,1,00.00,001,00.00,001,99.00,001,100.10,001,237.2,001,00.61,001,,
08/11/2024 22:30,202411082230,0.02,1,06.72,001,06.47,001,6.604,001,88.5,001,87.8,1,00.00,001,00.00,001,99.00,001,100.10,001,214.2,001,00.80,001,,
08/11/2024 23:00,202411082300,0.02,1,06.40,001,06.17,001,6.262,001,88.6,001,88.4,1,00.00,001,00.00,001,99.00,001,100.10,001,187.2,001,01.20,001,,
08/11/2024 23:30,202411082330,0.02,1,05.85,001,05.63,001,5.681,001,88.8,001,89,1,00.00,001,00.00,001,99.00,001,100.10,001,180.4,001,01.35,001,,
09/11/2024 00:00,202411090000,0.02,1,05.60,001,05.36,001,5.425,001,88.7,001,89.1,1,00.00,001,00.00,001,99.00,001,100.10,001,184.7,001,00.82,001,,
09/11/2024 00:30,202411090030,0.02,1,05.46,001,05.21,001,5.256,001,88.4,001,88.8,1,00.00,001,00.00,001,99.00,001,100.10,001,235.4,001,00.70,001,,
09/11/2024 01:00,202411090100,0.02,1,05.49,001,05.26,001,5.297,001,88,001,88.2,1,00.00,001,00.00,001,99.00,001,100.10,001,276.1,001,01.12,001,,
09/11/2024 01:30,202411090130,0.02,1,05.31,001,05.12,001,5.105,001,87.9,001,87.8,1,00.00,001,00.00,001,99.00,001,100.10,001,276.9,001,01.68,001,,
09/11/2024 02:00,202411090200,0.02,1,05.35,001,05.17,001,5.152,001,88,001,87.9,1,00.00,001,00.00,001,99.00,001,100.10,001,268,001,01.71,001,,
09/11/2024 02:30,202411090230,0.02,1,05.36,001,05.18,001,5.138,001,87.4,001,87.4,1,00.00,001,00.00,001,99.00,001,100.10,001,271.1,001,01.49,001,,
09/11/2024 03:00,202411090300,0.02,1,05.33,001,05.14,001,5.127,001,87.1,001,87,1,00.00,001,00.00,001,99.00,001,100.10,001,287.6,001,01.54,001,,
09/11/2024 03:30,202411090330,0.02,1,05.34,001,05.13,001,5.108,001,87.1,001,87.1,1,00.00,001,00.00,001,99.00,001,100.10,001,289.9,001,01.21,001,,
09/11/2024 04:00,202411090400,0.02,1,05.34,001,05.12,001,5.1,001,87.3,001,87.3,1,00.00,001,00.00,001,99.00,001,100.10,001,299.7,001,01.07,001,,
09/11/2024 04:30,202411090430,0.02,1,05.46,001,05.22,001,5.221,001,87.4,001,87.6,1,00.00,001,00.00,001,98.90,001,100.10,001,296.6,001,00.89,001,,
09/11/2024 05:00,202411090500,0.02,1,05.70,001,05.40,001,5.463,001,87.1,001,87.4,1,00.00,001,00.00,001,98.90,001,100.10,001,276.4,001,00.33,001,,
09/11/2024 05:30,202411090530,0.02,1,05.75,001,05.40,001,5.511,001,87,001,87.1,1,00.00,001,00.00,001,98.90,001,100.10,001,191.2,001,00.35,001,,
09/11/2024 06:00,202411090600,0.02,1,05.69,001,05.33,001,5.47,001,87.6,001,88.2,1,00.00,001,00.00,001,98.90,001,100.10,001,17.92,001,00.29,001,,
09/11/2024 06:30,202411090630,0.02,1,05.83,001,05.51,001,5.575,001,88.1,001,88.2,1,00.00,001,00.00,001,98.90,001,100.10,001,1.052,001,00.38,001,,
09/11/2024 07:00,202411090700,0.02,1,05.84,001,05.55,001,5.552,001,88.1,001,88.9,1,00.00,001,00.00,001,98.90,001,100.10,001,126.7,001,00.43,001,,
09/11/2024 07:30,202411090730,0.02,1,05.75,001,05.44,001,5.494,001,89.1,001,90.3,1,00.00,001,00.00,001,99.00,001,100.10,001,97,001,00.41,001,,
09/11/2024 08:00,202411090800,4.081,1,05.64,001,05.34,001,5.398,001,90.1,001,91.3,1,00.00,001,00.00,001,99.00,001,100.10,001,93.9,001,00.35,001,,
09/11/2024 08:30,202411090830,11.55,1,05.70,001,05.39,001,5.437,001,91.2,001,92.6,1,00.00,001,00.00,001,99.00,001,100.10,001,55.18,001,00.34,001,,
09/11/2024 09:00,202411090900,21.35,1,05.84,001,05.48,001,5.6,001,91.9,001,94.1,1,00.00,001,00.00,001,99.00,001,100.10,001,309.3,001,00.20,001,,
09/11/2024 09:30,202411090930,36.14,1,,010,05.66,001,,010,,010,93.8,1,,010,00.00,001,,010,100.10,001,,010,00.40,001,,
09/11/2024 10:00,202411091000,56.17,1,,010,06.01,001,,010,,010,93.8,1,,010,00.00,001,,010,100.10,001,,010,,010,,
09/11/2024 10:30,202411091030,55.7,1,,010,06.38,001,,010,,010,93.8,1,,010,00.00,001,,010,100.10,001,,010,,010,,
09/11/2024 11:00,202411091100,54.62,1,,010,06.43,001,,010,,010,93.8,1,,010,00.00,001,,010,100.10,001,,010,,010,,
09/11/2024 11:30,202411091130,53.01,1,,010,06.55,001,,010,,010,93.8,1,,010,00.00,001,,010,100.10,001,,010,,010,,
09/11/2024 12:00,202411091200,61.57,1,,010,06.62,001,,010,,010,93.8,1,,010,00.00,001,,010,100.10,001,,010,,010,,
09/11/2024 12:30,202411091230,61.28,1,,010,06.79,001,,010,,010,93.8,1,,010,00.00,001,,010,100.10,001,,010,,010,,
09/11/2024 13:00,202411091300,53.42,1,,010,06.94,001,,010,,010,93.8,1,,010,00.00,001,,010,100.10,001,,010,,010,,
09/11/2024 13:30,202411091330,57.76,1,,010,07.02,001,,010,,010,93.8,1,,010,00.00,001,,010,100.10,001,,010,,010,,
09/11/2024 14:00,202411091400,48.04,1,,010,07.27,001,,010,,010,93.8,1,,010,00.00,001,,010,100.10,001,,010,,010,,
09/11/2024 14:30,202411091430,30.78,1,,010,07.27,001,,010,,010,93.8,1,,010,00.00,001,,010,100.10,001,,010,,010,,
09/11/2024 15:00,202411091500,12.41,1,,010,07.09,001,,010,,010,93.8,1,,010,00.00,001,,010,100.10,001,,010,,010,,
09/11/2024 15:30,202411091530,6.766,1,,010,07.02,001,,010,,010,93.8,1,,010,00.00,001,,010,100.10,001,,010,,010,,
09/11/2024 16:00,202411091600,3.245,1,,010,06.85,001,,010,,010,93.8,1,,010,00.00,001,,010,100.10,001,,010,,010,,
09/11/2024 16:30,202411091630,0.02,1,,010,06.54,001,,010,,010,94.3,1,00.00,001,00.00,001,,106,100.00,001,185.4,001,00.40,001,,
09/11/2024 17:00,202411091700,0.02,1,06.76,001,06.41,001,6.527,001,94.1,001,95.9,1,00.00,001,00.00,001,98.90,001,100.00,001,174.3,001,00.38,001,,
09/11/2024 17:30,202411091730,0.02,1,06.73,001,06.36,001,6.529,001,94.7,001,96.9,1,00.00,001,00.00,001,98.90,001,100.00,001,257.6,001,00.38,001,,
09/11/2024 18:00,202411091800,0.02,1,06.71,001,06.34,001,6.496,001,95.9,001,97,1,00.00,001,00.00,001,98.90,001,100.00,001,275.5,001,00.25,001,,
09/11/2024 18:30,202411091830,0.02,1,06.69,001,06.28,001,6.474,001,96.8,001,96.9,1,00.00,001,00.00,001,98.90,001,100.00,001,280.4,001,00.22,001,,
09/11/2024 19:00,202411091900,0.02,1,06.65,001,06.26,001,6.428,001,97.7,001,96.8,1,00.00,001,00.00,001,98.90,001,100.00,001,301.2,001,00.33,001,,
09/11/2024 19:30,202411091930,0.02,1,06.59,001,06.25,001,6.403,001,99.1,001,96.5,1,00.00,001,00.00,001,98.90,001,100.10,001,284.3,001,00.57,001,,
09/11/2024 20:00,202411092000,0.02,1,06.56,001,06.25,001,6.325,001,99.2,001,96.2,1,00.00,001,00.00,001,98.90,001,100.10,001,271.3,001,00.59,001,,
09/11/2024 20:30,202411092030,0.02,1,06.41,001,06.16,001,6.247,001,98.8,001,95.3,1,00.00,001,00.00,001,98.90,001,100.00,001,272.2,001,00.81,001,,
09/11/2024 21:00,202411092100,0.02,1,06.27,001,06.01,001,6.107,001,99,001,95.6,1,00.00,001,00.00,001,98.90,001,100.00,001,285.3,001,00.60,001,,
09/11/2024 21:30,202411092130,0.02,1,06.09,001,05.80,001,5.966,001,99.3,001,95.6,1,00.00,001,00.00,001,98.90,001,100.10,001,274.5,001,00.73,001,,
09/11/2024 22:00,202411092200,0.02,1,05.79,001,05.50,001,5.621,001,99.6,001,96.2,1,00.00,001,00.00,001,98.90,001,100.00,001,277,001,00.61,001,,
09/11/2024 22:30,202411092230,0.02,1,05.72,001,05.47,001,5.528,001,100,102,96.5,1,00.00,001,00.00,001,98.90,001,100.00,001,292.4,001,00.90,001,,
09/11/2024 23:00,202411092300,0.02,1,05.81,001,05.56,001,5.546,001,100,102,96.3,1,00.00,001,00.00,001,98.90,001,100.00,001,276.1,001,01.12,001,,
09/11/2024 23:30,202411092330,0.02,1,05.84,001,05.74,001,5.547,001,93.8,001,92.1,1,00.00,001,00.00,001,98.90,001,100.00,001,278.2,001,01.75,001,,
10/11/2024 00:00,202411100000,0.02,1,05.77,001,05.64,001,5.576,001,89.6,001,88.8,1,00.00,001,00.00,001,98.90,001,100.00,001,264.5,001,01.42,001,,
10/11/2024 00:30,202411100030,0.02,1,05.74,001,05.52,001,5.592,001,89.4,001,88.6,1,00.00,001,00.00,001,98.90,001,100.00,001,290.6,001,00.72,001,,
10/11/2024 01:00,202411100100,0.02,1,05.74,001,05.41,001,5.581,001,89.5,001,88.9,1,00.00,001,00.00,001,98.90,001,100.00,001,281.5,001,00.25,001,,
10/11/2024 01:30,202411100130,0.02,1,05.77,001,05.46,001,5.567,001,88.8,001,88,1,00.00,001,00.00,001,98.80,001,100.00,001,203,001,00.40,001,,
