Conventions, G, BADC-CSV,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/18/1988 3:00,198804180300,0.02,003,,010,,010,,010,,010,,010,0.52,001,,010,,010,,010,105.00,004,1.00,001,,,,,,,,,,,,,,,,,,
4/18/1988 4:00,198804180400,0.02,003,,010,,010,,010,,010,,010,0.52,001,,010,,010,,010,129.00,004,0.90,001,,,,,,,,,,,,,,,,,,
4/18/1988 5:00,198804180500,0.02,003,,010,,010,,010,,010,,010,1.24,001,,010,,010,,010,108.00,004,0.70,001,,,,,,,,,,,,,,,,,,
4/18/1988 6:00,198804180600,4.00,001,,010,,010,,010,,010,,010,0.76,001,,010,,010,,010,98.00,004,0.90,001,,,,,,,,,,,,,,,,,,
4/18/1988 7:00,198804180700,13.00,001,,010,,010,,010,,010,,010,1.24,001,,010,,010,,010,98.00,004,0.90,001,,,,,,,,,,,,,,,,,,
4/18/1988 8:00,198804180800,33.00,001,,010,,010,,010,,010,,010,1.24,001,,010,,010,,010,75.00,004,0.60,001,,,,,,,,,,,,,,,,,,
4/18/1988 9:00,198804180900,21.00,001,,010,,010,,010,,010,,010,0.24,001,,010,,010,,010,101.00,004,1.20,001,,,,,,,,,,,,,,,,,,
4/18/1988 10:00,198804181000,24.00,001,,010,,010,,010,,010,,010,0.24,001,,010,,010,,010,101.00,004,0.90,001,,,,,,,,,,,,,,,,,,
4/18/1988 11:00,198804181100,38.00,001,,010,,010,,010,,010,,010,2.00,001,,010,,010,,010,95.00,004,1.10,001,,,,,,,,,,,,,,,,,,
4/18/1988 12:00,198804181200,74.00,001,,010,,010,,010,,010,,010,1.76,001,,010,,010,,010,102.00,004,1.30,001,,,,,,,,,,,,,,,,,,
4/18/1988 13:00,198804181300,58.00,001,,010,,010,,010,,010,,010,1.24,001,,010,,010,,010,90.00,004,1.10,001,,,,,,,,,,,,,,,,,,
4/18/1988 14:00,198804181400,75.00,001,,010,,010,,010,,010,,010,0.24,001,,010,,010,,010,91.00,004,1.20,001,,,,,,,,,,,,,,,,,,
4/18/1988 15:00,198804181500,61.00,001,,010,,010,,010,,010,,010,0.24,001,,010,,010,,010,85.00,004,1.20,001,,,,,,,,,,,,,,,,,,
4/18/1988 16:00,198804181600,24.00,001,,010,,010,,010,,010,,010,0.24,001,,010,,010,,010,81.00,004,1.40,001,,,,,,,,,,,,,,,,,,
4/18/1988 17:00,198804181700,21.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,90.00,004,1.40,001,,,,,,,,,,,,,,,,,,
4/18/1988 18:00,198804181800,10.00,001,,010,,010,,010,,010,,010,1.52,001,,010,,010,,010,149.00,004,0.90,001,,,,,,,,,,,,,,,,,,
4/18/1988 19:00,198804181900,5.00,001,,010,,010,,010,,010,,010,1.00,001,,010,,010,,010,178.00,004,0.60,001,,,,,,,,,,,,,,,,,,
4/18/1988 20:00,198804182000,0.02,003,,010,,010,,010,,010,,010,2.00,001,,010,,010,,010,121.00,004,0.80,001,,,,,,,,,,,,,,,,,,
4/18/1988 21:00,198804182100,0.02,003,,010,,010,,010,,010,,010,1.24,001,,010,,010,,010,187.00,004,0.80,001,,,,,,,,,,,,,,,,,,
4/18/1988 22:00,198804182200,0.02,003,,010,,010,,010,,010,,010,1.76,001,,010,,010,,010,249.00,004,0.50,001,,,,,,,,,,,,,,,,,,
4/18/1988 23:00,198804182300,0.02,003,,010,,010,,010,,010,,010,1.00,001,,010,,010,,010,187.00,004,0.30,001,,,,,,,,,,,,,,,,,,
4/19/1988 0:00,198804190000,0.02,003,,010,,010,,010,,010,,010,0.76,001,,010,,010,,010,232.00,004,1.00,001,,,,,,,,,,,,,,,,,,
4/19/1988 1:00,198804190100,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,228.00,004,1.40,001,,,,,,,,,,,,,,,,,,
4/19/1988 2:00,198804190200,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,221.00,004,1.20,001,,,,,,,,,,,,,,,,,,
4/19/1988 3:00,198804190300,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,160.00,004,0.30,001,,,,,,,,,,,,,,,,,,
4/19/1988 4:00,198804190400,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,119.00,004,0.10,003,,,,,,,,,,,,,,,,,,
4/19/1988 5:00,198804190500,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,191.00,004,0.50,001,,,,,,,,,,,,,,,,,,
4/19/1988 6:00,198804190600,13.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,176.00,004,0.50,001,,,,,,,,,,,,,,,,,,
4/19/1988 7:00,198804190700,73.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,147.00,004,0.50,001,,,,,,,,,,,,,,,,,,
4/19/1988 8:00,198804190800,97.00,001,,010,,010,,010,,010,,010,0.24,001,,010,,010,,010,179.00,004,1.40,001,,,,,,,,,,,,,,,,,,
4/19/1988 9:00,198804190900,172.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,176.00,004,2.20,001,,,,,,,,,,,,,,,,,,
4/19/1988 10:00,198804191000,514.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,205.00,004,3.40,001,,,,,,,,,,,,,,,,,,
4/19/1988 11:00,198804191100,691.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,198.00,004,5.20,001,,,,,,,,,,,,,,,,,,
4/19/1988 12:00,198804191200,678.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,198.00,004,4.40,001,,,,,,,,,,,,,,,,,,
4/19/1988 13:00,198804191300,667.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,192.00,004,4.60,001,,,,,,,,,,,,,,,,,,
4/19/1988 14:00,198804191400,581.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,199.00,004,4.70,001,,,,,,,,,,,,,,,,,,
4/19/1988 15:00,198804191500,457.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,196.00,004,4.10,001,,,,,,,,,,,,,,,,,,
4/19/1988 16:00,198804191600,287.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,189.00,004,4.00,001,,,,,,,,,,,,,,,,,,
4/19/1988 17:00,198804191700,257.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,187.00,004,4.00,001,,,,,,,,,,,,,,,,,,
4/19/1988 18:00,198804191800,302.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,182.00,004,3.60,001,,,,,,,,,,,,,,,,,,
4/19/1988 19:00,198804191900,87.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,185.00,004,1.90,001,,,,,,,,,,,,,,,,,,
4/19/1988 20:00,198804192000,5.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,247.00,004,1.10,001,,,,,,,,,,,,,,,,,,
4/19/1988 21:00,198804192100,2.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,186.00,004,1.40,001,,,,,,,,,,,,,,,,,,
4/19/1988 22:00,198804192200,2.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,233.00,004,1.00,001,,,,,,,,,,,,,,,,,,
4/19/1988 23:00,198804192300,2.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,213.00,004,2.70,001,,,,,,,,,,,,,,,,,,
4/20/1988 0:00,198804200000,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,226.00,004,2.20,001,,,,,,,,,,,,,,,,,,
4/20/1988 1:00,198804200100,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,213.00,004,1.60,001,,,,,,,,,,,,,,,,,,
4/20/1988 2:00,198804200200,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,178.00,004,1.20,001,,,,,,,,,,,,,,,,,,
4/20/1988 3:00,198804200300,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,176.00,004,1.20,001,,,,,,,,,,,,,,,,,,
4/20/1988 4:00,198804200400,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,198.00,004,2.30,001,,,,,,,,,,,,,,,,,,
4/20/1988 5:00,198804200500,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,189.00,004,1.90,001,,,,,,,,,,,,,,,,,,
4/20/1988 6:00,198804200600,20.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,183.00,004,2.00,001,,,,,,,,,,,,,,,,,,
4/20/1988 7:00,198804200700,107.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,187.00,004,1.60,001,,,,,,,,,,,,,,,,,,
4/20/1988 8:00,198804200800,301.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,197.00,004,2.80,001,,,,,,,,,,,,,,,,,,
4/20/1988 9:00,198804200900,452.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,200.00,004,3.20,001,,,,,,,,,,,,,,,,,,
4/20/1988 10:00,198804201000,284.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,205.00,004,3.10,001,,,,,,,,,,,,,,,,,,
4/20/1988 11:00,198804201100,347.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,207.00,004,4.00,001,,,,,,,,,,,,,,,,,,
4/20/1988 12:00,198804201200,506.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,197.00,004,3.80,001,,,,,,,,,,,,,,,,,,
4/20/1988 13:00,198804201300,597.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,204.00,004,4.40,001,,,,,,,,,,,,,,,,,,
4/20/1988 14:00,198804201400,668.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,198.00,004,4.90,001,,,,,,,,,,,,,,,,,,
4/20/1988 15:00,198804201500,542.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,205.00,004,5.10,001,,,,,,,,,,,,,,,,,,
4/20/1988 16:00,198804201600,320.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,196.00,004,5.00,001,,,,,,,,,,,,,,,,,,
4/20/1988 17:00,198804201700,167.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,194.00,004,4.70,001,,,,,,,,,,,,,,,,,,
4/20/1988 18:00,198804201800,184.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,194.00,004,4.10,001,,,,,,,,,,,,,,,,,,
4/20/1988 19:00,198804201900,46.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,188.00,004,3.60,001,,,,,,,,,,,,,,,,,,
4/20/1988 20:00,198804202000,4.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,192.00,004,3.70,001,,,,,,,,,,,,,,,,,,
4/20/1988 21:00,198804202100,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,194.00,004,2.90,001,,,,,,,,,,,,,,,,,,
4/20/1988 22:00,198804202200,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,212.00,004,2.60,001,,,,,,,,,,,,,,,,,,
4/20/1988 23:00,198804202300,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,202.00,004,4.30,001,,,,,,,,,,,,,,,,,,
4/21/1988 0:00,198804210000,0.02,003,,010,,010,,010,,010,,010,0.24,001,,010,,010,,010,202.00,004,4.00,001,,,,,,,,,,,,,,,,,,
4/21/1988 1:00,198804210100,2.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,208.00,004,1.30,001,,,,,,,,,,,,,,,,,,
4/21/1988 2:00,198804210200,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,217.00,004,1.50,001,,,,,,,,,,,,,,,,,,
4/21/1988 3:00,198804210300,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,232.00,004,2.20,001,,,,,,,,,,,,,,,,,,
4/21/1988 4:00,198804210400,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,243.00,004,1.40,001,,,,,,,,,,,,,,,,,,
4/21/1988 5:00,198804210500,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,259.00,004,1.90,001,,,,,,,,,,,,,,,,,,
4/21/1988 6:00,198804210600,4.00,001,,010,,010,,010,,010,,010,0.76,001,,010,,010,,010,207.00,004,1.30,001,,,,,,,,,,,,,,,,,,
4/21/1988 7:00,198804210700,18.00,001,,010,,010,,010,,010,,010,1.24,001,,010,,010,,010,125.00,004,1.60,001,,,,,,,,,,,,,,,,,,
4/21/1988 8:00,198804210800,42.00,001,,010,,010,,010,,010,,010,1.24,001,,010,,010,,010,130.00,004,1.40,001,,,,,,,,,,,,,,,,,,
4/21/1988 9:00,198804210900,54.00,001,,010,,010,,010,,010,,010,0.52,001,,010,,010,,010,92.00,004,1.40,001,,,,,,,,,,,,,,,,,,
4/21/1988 10:00,198804211000,101.00,001,,010,,010,,010,,010,,010,0.24,001,,010,,010,,010,87.00,004,1.60,001,,,,,,,,,,,,,,,,,,
4/21/1988 11:00,198804211100,140.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,81.00,004,1.80,001,,,,,,,,,,,,,,,,,,
4/21/1988 12:00,198804211200,146.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,84.00,004,1.70,001,,,,,,,,,,,,,,,,,,
4/21/1988 13:00,198804211300,276.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,80.00,004,1.90,001,,,,,,,,,,,,,,,,,,
4/21/1988 14:00,198804211400,279.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,85.00,004,2.00,001,,,,,,,,,,,,,,,,,,
4/21/1988 15:00,198804211500,226.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,80.00,004,1.80,001,,,,,,,,,,,,,,,,,,
4/21/1988 16:00,198804211600,171.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,79.00,004,1.60,001,,,,,,,,,,,,,,,,,,
4/21/1988 17:00,198804211700,126.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,76.00,004,1.90,001,,,,,,,,,,,,,,,,,,
4/21/1988 18:00,198804211800,87.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,71.00,004,1.70,001,,,,,,,,,,,,,,,,,,
4/21/1988 19:00,198804211900,32.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,99.00,004,1.50,001,,,,,,,,,,,,,,,,,,
4/21/1988 20:00,198804212000,4.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,83.00,004,1.10,001,,,,,,,,,,,,,,,,,,
4/21/1988 21:00,198804212100,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,94.00,004,1.00,001,,,,,,,,,,,,,,,,,,
4/21/1988 22:00,198804212200,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,93.00,004,0.80,001,,,,,,,,,,,,,,,,,,
4/21/1988 23:00,198804212300,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,86.00,004,1.00,001,,,,,,,,,,,,,,,,,,
4/22/1988 0:00,198804220000,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,82.00,004,0.90,001,,,,,,,,,,,,,,,,,,
4/22/1988 1:00,198804220100,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,77.00,004,0.80,001,,,,,,,,,,,,,,,,,,
4/22/1988 2:00,198804220200,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,74.00,004,0.90,001,,,,,,,,,,,,,,,,,,
4/22/1988 3:00,198804220300,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,75.00,004,0.80,001,,,,,,,,,,,,,,,,,,
4/22/1988 4:00,198804220400,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,87.00,004,0.90,001,,,,,,,,,,,,,,,,,,
4/22/1988 5:00,198804220500,2.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,87.00,004,1.10,001,,,,,,,,,,,,,,,,,,
4/22/1988 6:00,198804220600,26.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,99.00,004,1.40,001,,,,,,,,,,,,,,,,,,
4/22/1988 7:00,198804220700,50.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,98.00,004,1.60,001,,,,,,,,,,,,,,,,,,
4/22/1988 8:00,198804220800,147.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,102.00,004,2.00,001,,,,,,,,,,,,,,,,,,
4/22/1988 9:00,198804220900,197.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,106.00,004,2.00,001,,,,,,,,,,,,,,,,,,
4/22/1988 10:00,198804221000,211.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,113.00,004,2.20,001,,,,,,,,,,,,,,,,,,
4/22/1988 11:00,198804221100,176.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,100.00,004,1.90,001,,,,,,,,,,,,,,,,,,
4/22/1988 12:00,198804221200,259.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,113.00,004,2.30,001,,,,,,,,,,,,,,,,,,
4/22/1988 13:00,198804221300,235.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,101.00,004,2.40,001,,,,,,,,,,,,,,,,,,
4/22/1988 14:00,198804221400,133.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,102.00,004,2.50,001,,,,,,,,,,,,,,,,,,
4/22/1988 15:00,198804221500,119.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,102.00,004,2.40,001,,,,,,,,,,,,,,,,,,
4/22/1988 16:00,198804221600,115.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,98.00,004,2.50,001,,,,,,,,,,,,,,,,,,
4/22/1988 17:00,198804221700,119.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,98.00,004,2.30,001,,,,,,,,,,,,,,,,,,
4/22/1988 18:00,198804221800,66.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,97.00,004,2.00,001,,,,,,,,,,,,,,,,,,
4/22/1988 19:00,198804221900,33.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,91.00,004,2.00,001,,,,,,,,,,,,,,,,,,
4/22/1988 20:00,198804222000,5.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,91.00,004,1.90,001,,,,,,,,,,,,,,,,,,
4/22/1988 21:00,198804222100,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,85.00,004,1.60,001,,,,,,,,,,,,,,,,,,
4/22/1988 22:00,198804222200,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,80.00,004,1.40,001,,,,,,,,,,,,,,,,,,
4/22/1988 23:00,198804222300,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,86.00,004,1.50,001,,,,,,,,,,,,,,,,,,
4/23/1988 0:00,198804230000,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,80.00,004,1.40,001,,,,,,,,,,,,,,,,,,
4/23/1988 1:00,198804230100,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,78.00,004,1.40,001,,,,,,,,,,,,,,,,,,
4/23/1988 2:00,198804230200,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,84.00,004,1.50,001,,,,,,,,,,,,,,,,,,
4/23/1988 3:00,198804230300,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,88.00,004,1.10,001,,,,,,,,,,,,,,,,,,
4/23/1988 4:00,198804230400,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,79.00,004,0.70,001,,,,,,,,,,,,,,,,,,
4/23/1988 5:00,198804230500,2.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,82.00,004,0.60,001,,,,,,,,,,,,,,,,,,
4/23/1988 6:00,198804230600,55.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,98.00,004,0.90,001,,,,,,,,,,,,,,,,,,
4/23/1988 7:00,198804230700,122.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,83.00,004,1.00,001,,,,,,,,,,,,,,,,,,
4/23/1988 8:00,198804230800,230.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,98.00,004,1.60,001,,,,,,,,,,,,,,,,,,
4/23/1988 9:00,198804230900,453.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,93.00,004,2.40,001,,,,,,,,,,,,,,,,,,
4/23/1988 10:00,198804231000,420.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,102.00,004,2.60,001,,,,,,,,,,,,,,,,,,
4/23/1988 11:00,198804231100,593.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,113.00,004,2.80,001,,,,,,,,,,,,,,,,,,
4/23/1988 12:00,198804231200,670.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,117.00,004,2.50,001,,,,,,,,,,,,,,,,,,
4/23/1988 13:00,198804231300,642.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,109.00,004,2.10,001,,,,,,,,,,,,,,,,,,
4/23/1988 14:00,198804231400,646.00,001,,010,,010,,010,,010,,010,0.24,001,,010,,010,,010,114.00,004,2.10,001,,,,,,,,,,,,,,,,,,
4/23/1988 15:00,198804231500,495.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,108.00,004,2.20,001,,,,,,,,,,,,,,,,,,
4/23/1988 16:00,198804231600,492.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,112.00,004,2.70,001,,,,,,,,,,,,,,,,,,
4/23/1988 17:00,198804231700,296.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,123.00,004,2.50,001,,,,,,,,,,,,,,,,,,
4/23/1988 18:00,198804231800,252.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,123.00,004,2.50,001,,,,,,,,,,,,,,,,,,
4/23/1988 19:00,198804231900,70.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,130.00,004,2.10,001,,,,,,,,,,,,,,,,,,
4/23/1988 20:00,198804232000,7.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,175.00,004,1.50,001,,,,,,,,,,,,,,,,,,
4/23/1988 21:00,198804232100,2.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,191.00,004,1.60,001,,,,,,,,,,,,,,,,,,
4/23/1988 22:00,198804232200,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,170.00,004,2.00,001,,,,,,,,,,,,,,,,,,
4/23/1988 23:00,198804232300,2.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,194.00,004,1.50,001,,,,,,,,,,,,,,,,,,
4/24/1988 0:00,198804240000,2.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,208.00,004,2.20,001,,,,,,,,,,,,,,,,,,
4/24/1988 1:00,198804240100,2.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,212.00,004,2.40,001,,,,,,,,,,,,,,,,,,
4/24/1988 2:00,198804240200,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,214.00,004,2.50,001,,,,,,,,,,,,,,,,,,
4/24/1988 3:00,198804240300,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,221.00,004,1.80,001,,,,,,,,,,,,,,,,,,
4/24/1988 4:00,198804240400,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,221.00,004,1.60,001,,,,,,,,,,,,,,,,,,
4/24/1988 5:00,198804240500,2.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,208.00,004,2.10,001,,,,,,,,,,,,,,,,,,
4/24/1988 6:00,198804240600,33.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,192.00,004,2.30,001,,,,,,,,,,,,,,,,,,
4/24/1988 7:00,198804240700,130.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,192.00,004,1.90,001,,,,,,,,,,,,,,,,,,
4/24/1988 8:00,198804240800,307.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,183.00,004,1.90,001,,,,,,,,,,,,,,,,,,
4/24/1988 9:00,198804240900,363.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,185.00,004,1.30,001,,,,,,,,,,,,,,,,,,
4/24/1988 10:00,198804241000,448.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,241.00,004,0.80,001,,,,,,,,,,,,,,,,,,
4/24/1988 11:00,198804241100,551.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,210.00,004,1.10,001,,,,,,,,,,,,,,,,,,
4/24/1988 12:00,198804241200,509.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,183.00,004,1.30,001,,,,,,,,,,,,,,,,,,
4/24/1988 13:00,198804241300,543.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,224.00,004,1.20,001,,,,,,,,,,,,,,,,,,
4/24/1988 14:00,198804241400,425.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,246.00,004,1.60,001,,,,,,,,,,,,,,,,,,
4/24/1988 15:00,198804241500,359.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,190.00,004,1.10,001,,,,,,,,,,,,,,,,,,
4/24/1988 16:00,198804241600,443.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,141.00,004,1.50,001,,,,,,,,,,,,,,,,,,
4/24/1988 17:00,198804241700,372.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,188.00,004,1.40,001,,,,,,,,,,,,,,,,,,
4/24/1988 18:00,198804241800,185.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,156.00,004,0.90,001,,,,,,,,,,,,,,,,,,
4/24/1988 19:00,198804241900,91.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,120.00,004,0.60,001,,,,,,,,,,,,,,,,,,
4/24/1988 20:00,198804242000,9.00,001,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,228.00,004,0.40,001,,,,,,,,,,,,,,,,,,
4/24/1988 21:00,198804242100,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,238.00,004,0.10,003,,,,,,,,,,,,,,,,,,
4/24/1988 22:00,198804242200,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,209.00,004,0.20,003,,,,,,,,,,,,,,,,,,
4/24/1988 23:00,198804242300,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,242.00,004,0.20,003,,,,,,,,,,,,,,,,,,
4/25/1988 0:00,198804250000,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,205.00,004,0.20,003,,,,,,,,,,,,,,,,,,
4/25/1988 1:00,198804250100,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,201.00,004,0.30,001,,,,,,,,,,,,,,,,,,
4/25/1988 2:00,198804250200,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,176.00,004,0.60,001,,,,,,,,,,,,,,,,,,
4/25/1988 3:00,198804250300,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,193.00,004,0.40,001,,,,,,,,,,,,,,,,,,
4/25/1988 4:00,198804250400,0.02,003,,010,,010,,010,,010,,010,0.00,001,,010,,010,,010,205.00,004,1.00,001,,,,,,,,,,,,,,,,,,
